AU-0413,,Fraser Island (Gippsland reserve) airstrip,-37.886065,147.93401
AU-0414,,Kelly head airstrip,-37.896405,147.935501
AU-0415,,lake Modewarre Private airstrip,-38.260015,144.092763
AU-0416,,lake Modewarre Private airstrip no.2,-38.260736,144.099605
AU-0417,,Bellbrae Private Airstrip,-38.32697,144.236209
AU-0418,,Derrinallum (Poligolet Station) airstrip,-37.982298,143.147195
AU-0419,,Normanton homestead airstrip,-17.625184,141.185782
AU-0420,,Glendara Road Airstrip,-30.584612,143.347566
AU-0421,,Fenton Airfield (RAAF),-13.620818,131.33853
AU-0422,,Adelaide River Airfield,-13.232564,131.137481
AU-0423,,Coomalie Creek Airfield,-13.010375,131.13014
AU-0424,,Lachlan E Purkis Memoral Airfield,-12.688895,131.089253
AU-0425,,Murrurundi Hospital Heliport,-31.770477,150.834062
AU-0426,,Childers Showground Helicopter Landing Site,-25.232,152.2752
AU-0427,,The junction race club airport,-25.058134,115.120438
AU-0428,,Tuncurry Airport,-32.150002,152.483002
AU-0429,,Breeza Airport,-31.3167,150.5167
AU-0430,,Greenthorpe Airport,-33.983299,148.417007
AU-0431,,Rutland Plains Station Airport,-15.64047,141.82741
AU-0432,,Nyonger Farm Airstrip,-32.345045,119.187099
AU-0433,,Loxton private strip,-34.467111,140.505143
AU-0434,,Lochiel Airfield,-33.886604,138.103747
AU-0435,,Cherry Gardens Airstrip,-35.091503,138.661172
AU-0436,,Aldinga private airstrip,-35.29393,138.477345
AU-0437,,Three Rivers Airstrip,-25.126975,119.151205
AU-0438,,Prairie Downs Airstrip,-23.548547,119.157314
AU-0439,,Capricorn Village Airstrip,-23.455491,119.802557
AU-0440,,Narrabri Mine Heliport.,-30.521049,149.900336
AU-0441,,Maules Creek Mine Heliport,-30.562945,150.120417
AU-0442,,New Maitland Hospital Helipad,-32.759612,151.604328
AU-0443,,Clarence Wilderness Lodge HLS,-28.690818,152.375479
AU-0444,,Dingo Hospital Helicopter Landing Site,-23.655099,149.334326
AU-0445,,Evans Head RAAF Bombing Range HLS,-29.196677,153.383796
AU-0446,,Gibraltar House HLS,-29.519434,152.311133
AU-0447,,Gerroa Sand Mine HLS,-34.776253,150.788512
AU-0448,,Guthega Helicopter Landing Site,-36.377333,148.375833
AU-0449,,Garrawarra Farm Carpark HLS,-34.180333,151.038333
AU-0450,,Passage Island Airport,-40.499949,148.338314
AU-0451,,Badger Island Airport,-40.318729,147.88957
AU-0452,,Mount Chappell Island Airfield,-40.267743,147.929143
AU-0453,,Inner Sister Island Aerodrome,-39.695184,147.914182
AU-0454,,Laguna Quays 3 Airport,-20.58892,148.654847
AU-0455,,Laglan airstrip,-22.044223,146.282462
AU-0456,GYZ,Gruyere Airport,-28.034548,123.81506
AU-0458,,Tilmouth Airstrip,-22.812222,132.606667
AU-0459,,Newry (RFDS) Airstrip,-16.059021,129.205946
AU-0460,,Rosewood Airport,-16.450695,129.007335
AU-0461,,Rundalua Station Airstrip,-27.060146,146.715219
AU-0462,,Batlow Showground Helicopter Landing Site,-35.520002,148.153639
AU-0463,,Tirlta Station Airstrip,-31.251643,142.094821
AU-0464,,Mutawintji Historic Site airstrip,-31.244912,142.282516
AU-0465,,Grassmere Airfield,-31.419155,142.625027
AU-0466,,Yamba Oval Helicopter Landing Site,-29.438747,153.358337
AU-0467,,Emu Creek Extreme Retreat HLS,-28.826667,152.481
AU-0468,,Iluka Sports Oval HLS,-29.406833,153.352833
AU-0469,,Kin Kin Oval Helicopter Landing Site,-26.26264,152.876215
AU-0470,,Mallanganee Oval Helicopter Landing Site,-28.90769,152.720668
AU-0471,,Nimbin Soccer Grounds HLS,-28.597465,153.225675
AU-0472,,Halfway House HLS,-32.907167,150.7475
AU-0473,,Jimna Cricket Oval HLS,-26.662833,152.462167
AU-0474,,Keppel Sands Helicopter Landing Site,-23.323518,150.790111
AU-0475,,Kingfisher Resort Heliport,-25.390385,153.028994
AU-0476,,Kooringal Emergency Centre HLS,-27.34917,153.422619
AU-0477,,Karragarra Island Helicopter Landing Site,-27.63619,153.369795
AU-0478,,Original Shark Bay Airport,-26.047217,113.609533
AU-0479,,Cameron Corner Airstrip,-29.003252,140.994265
AU-0480,,Lake Wells Station Airport,-27.28818,123.00507
AU-0481,,Former Ayers Rock Connellan Airport,-25.33723,131.05127
AU-0482,,Mount Willoughby South Airport,-27.9768,134.14569
AU-0483,,Painted Desert Road Airport,-27.95417,134.15453
AU-0484,,Tolarno Station Airport,-32.78078,142.42492
AU-0485,,Willara Airport,-32.830738,142.393456
AU-0486,,Sunset Strip Airport,-32.27241,142.31321
AU-0487,,Tangorin Airport,-21.056488,144.2012
AU-0488,,Tongo Woolshed Airport,-30.39828,143.7178
AU-0489,,Momba Airport,-30.97887,143.50108
AU-0490,,Packsaddle Airport,-30.29424,142.13758
AU-0491,,Pimpara Lake Station Airport,-30.42618,141.72401
AU-0492,,Nundooka Station Airport,-30.88683,141.70055
AU-0493,,Broughams Gate Airport,-30.91832,141.26877
AU-0494,,Rough Gap Airport,-30.3872,122.52162
AU-0495,,Bulong Airport,-30.75525,121.75232
AU-0496,,Five Mile Tank Airfield,-25.641923,140.791013
AU-0497,,Albeni Station Airport,-24.575544,147.080176
AU-0498,,Mark Posa Memorial Airfield,-11.55145,130.58485
AU-0499,,Sandford Airstrip,-12.6075,131.05378
AU-0500,,Pell Airstrip,-13.14237,131.10711
AU-0501,,Livingstone Airstrip,-12.71691,131.08728
AU-0502,,Strauss Airstrip,-12.65494,131.07705
AU-0503,,Elizabeth Downs Airport,-13.7439,130.50485
AU-0504,,Duketon Gold Airport,-27.60237,122.33567
AU-0505,,Second Fortune Gold Mine Airport,-29.37316,122.44932
AU-0506,,Macquarie University Hospital HLS,-33.766167,151.116
AU-0507,,Blaxland Range Airstrip,-27.26044,123.30387
AU-0508,,Burleigh North Airstrip,-20.053568,143.163155
AU-0509,,Burleigh Homestead Airstrip,-20.262897,143.11883
AU-0510,,Bunyarra Airstrip,-30.90357,146.835571
AU-0511,,Bulloo Downs Airport,-28.52072,142.959913
AU-0512,,Thursday Island Hospital Heliport,-10.58862,142.20969
AU-0513,,OK Village Airport,-10.95567,142.70392
AU-0514,,Beagle Bay Airport,-12.904048,141.69836
AU-0515,,Mount Mulgrave Airport,-16.37614,143.99083
AU-0516,,Bellevue Airport,-16.51297,144.18378
AU-0517,,King Vol Mine Heliport,-16.936,144.2552
AU-0518,,King Vol Mine Airport,-16.89539,144.21956
AU-0519,,Carson River Airport,-14.48847,126.76303
AU-0520,,Kimbolton Airport,-16.69839,123.83324
AU-0521,,Robinson River Airport,-16.76368,123.98652
AU-0522,,Roebuck Plains Roadhouse Airport,-17.84541,122.50283
AU-0523,,RAAF Base Mallala,-34.415,138.504722
AU-0524,,Koarlo Airport,-28.62979,150.540193
AU-0525,,Dolphin Platform Helipad,-38.487222,147.3775
AU-0526,,Blayney MPS Alternate HLS,-33.536154,149.249184
AU-0527,,Canobolas Training Area HLS,-33.386667,148.988833
AU-0528,,Cataract Scout Park Heliport,-34.241539,150.821538
AU-0529,,Chinaman's Pad Royal National Park HLS,-34.103368,151.057253
AU-0530,,Coomba Park Helicopter Landing Site,-32.24113,152.47085
AU-0531,,Dawn Princess - Cruise Ship Helipad,-33.85752,151.210855
AU-0532,,Eastern Creek Raceway HLS,-33.804126,150.867462
AU-0533,,Eugowra Sports Oval Helicopter Landing Site.,-33.429459,148.369912
AU-0534,,Goulburn Police Academy Heliport,-34.736433,149.728401
AU-0535,,Dr Fox Airstrip,-33.425819,151.035901
AU-0536,,Muskoka Helicopter Landing Site,-33.448833,151.073167
AU-0537,,McLean Oval Helicopter Landing Site,-34.556037,148.368001
AU-0538,,Tinbeerwah Airstrip (private),-26.411335,152.962976
AU-0539,,Western Sydney International Airport (Under Construction),-33.883461,150.712981
AU-0540,,RAAF Station Schofields,-33.713611,150.871111
AU-0541,,Fleurs Aerodrome,-33.863056,150.774167
AU-0542,,Castlereagh Aerodrome,-33.676944,150.6875
AU-0543,,norley airstrip,-27.789962,143.868542
AU-0544,,Private airstrip,-27.773226,143.951602
AU-0545,,Taroom airstrip,-25.630244,149.776107
AU-0546,,Taroom airstrip #2 private,-25.633863,149.76759
AU-0547,,Eidsvold airpstrip,-25.361002,151.108969
AU-0549,,May Downs Station,-20.588087,139.338896
AU-0550,,Lark Quarry Airport,-23.029485,142.432563
AU-0551,,Yaraka Airport,-24.892806,144.061637
AU-0552,,Caranna Station Airstrip,-25.399525,145.34815
AU-0553,,Attica State Forest Airstrip,-25.244083,147.381276
AU-0554,,Weona Station Airstrip,-23.062344,142.825694
AU-0555,,Willows airstrip,-23.717272,147.380109
AU-0556,,Drummondslope Airstrip,-24.124483,146.636271
AU-0557,,Farrars Creek station Airstrip,-25.144841,141.347886
AU-0558,,Middleton Racecourse Airstrip,-22.37917,141.528624
AU-0559,,Wiralla Airstrip,-27.795594,144.258769
AU-0560,,Thargo station airstrip,-27.86227,144.271528
AU-0561,,Duchess airstrip,-21.335355,139.88162
AU-0562,,Brides Creek station airstrip,-25.028178,145.440745
AU-0563,,Yagoonya airstrip,-16.373305,141.493478
AU-0564,,Archer River Airstrip,-13.436333,142.928867
AU-0565,,Moora Airport,-30.684896,115.982059
AU-0566,,Marble Bar  airstrip,-20.846279,120.06649
AU-0567,,Fairholme airstrip,-33.290925,147.378384
AU-0568,,Limmen Airstrip,-14.832597,135.196424
AU-0569,,Manberry Station airstrip,-24.020713,114.145246
AU-0570,,Middle Point Research Station Airstrip,-12.585853,131.308722
AU-0571,,Lake MacKay Airstrip,-23.670782,129.976158
AU-0572,,Eringa airstrip,-26.692097,135.398844
AU-0573,,Hawker gate House airstrip (Milparinka),-29.785349,141.022353
AU-0574,,Wagga Wagga Station airstrip,-28.342064,116.93234
AU-0575,,Plumridge Lakes airstrip,-29.278875,124.683366
AU-0576,,Port Wine Airstrip,-23.987061,147.072161
AU-0577,,Brewarrina airstrip,-30.180618,146.982093
AU-0578,,YDNA,-42.763332,146.561349
AU-0579,,Honeymoon Airstrip,-13.629492,131.087496
AU-0580,,Winton Aerodrome (closed 1935),-22.360559,143.039718
AU-0581,,Winton Aerodrome (closed 1942),-22.368055,143.026875
AU-0582,,Hillsborough Airstrip,-20.013041,146.996963
AU-0583,,Harriedale Airfield,-32.803117,141.411426
AU-0584,,Sturt Plateau airstrip,-15.921878,132.388687
AU-0585,,Marralum Airport,-15.393839,129.257004
AU-0586,,homestead,-23.317075,138.587637
AU-0587,,Battle Mountain Airport,-25.202068,119.609098
AU-0588,,Cubbie station airport,-28.700526,147.932281
AU-0589,,Woolgar airstrip,-19.839059,143.354244
AU-0590,,Bimbijy station airstrip,-29.696329,118.049941
AU-0591,,Coburn Station Airstrip,-26.698213,114.308131
AU-0592,,Mimong Airstrip,-21.495082,141.95986
AU-0593,,bore 22 airstrip,-17.353076,131.424036
AU-0594,,Beeantha station airstrip,-20.307442,142.19965
AU-0595,,Corella park Station Airstrip,-20.597035,140.244513
AU-0596,,Rollo Station Airstrip,-27.977462,146.694474
AU-0597,,Wilcannia airstrip,-30.605709,143.67538
AU-0598,,clifton downs station airstrip,-29.619746,142.561212
AU-0599,,the airstrip,-31.084253,150.489049
AU-0600,,Branglebar station airstrip,-30.64297,147.081399
AU-0601,,Compressor station airfield,-21.444322,115.946918
AU-0602,,Darling Downs Airspray Airstrip,-27.193938,151.11599
AU-0603,,Enngonia station,-29.069393,145.998774
AU-0604,,Enngonia,-29.034728,146.280899
AU-0605,,North Bourke airstrip,-29.621949,146.071258
AU-0606,,Buckland station,-24.694517,147.501497
AU-0607,,Bourke no.2,-30.014772,145.82678
AU-0608,,Yantabulla Arstrip,-29.351469,145.005734
AU-0609,,Janina homestead,-29.984603,144.700027
AU-0610,,Rainbar Airstrip,-29.82646,144.640975
AU-0611,,Almaden (Spring Valley) Airstrip,-17.35028,144.633777
AU-0612,,Kilkivan Helicopter Landing Site,-26.083,152.243
AU-0613,,Manar 4WD/Motor Cross Park Heliport,-26.024424,151.383628
AU-0614,,Boggabilla Airstrip (AIRCAIR),-28.617194,150.332049
AU-0615,,Boondooma Heliport,-26.104719,151.449319
AU-0616,,Painted Hills Aerodrome,-29.521635,135.85659
AU-0617,,Donnybrook Airstrip,-27.016237,153.064967
AU-0618,,Cecil Plains Airfield,-27.462871,151.209297
AU-0619,,Djinkar (Nangak) Airstrip,-12.197223,134.285867
AU-0620,,Drysdale Airstrip,-38.198179,144.622001
AU-0621,,Glen Station Airstrip,-27.045117,117.647781
AU-0622,,Driftn-in Airstrip,-26.946059,152.657883
AU-0623,,Napunyah Airport,-30.6123,144.22029
AU-0624,,Bimpero Airport,-30.29369,144.11918
AU-0625,,Steinfeld Airfield,-34.312904,139.334915
AU-0626,,Original Barnbougle Airstrip,-41.008095,147.421407
AU-0627,,Cranbourn Airfield,-41.161173,147.015096
AU-0628,,Eagles Nest (Scottsdale),-41.172064,147.508879
AU-0629,,Eagle Farm Airport,-27.419281,153.093925
AU-0630,,RAAF Base Nabiac,-32.131498,152.434173
AU-0631,,Bacchus Marsh and Melton Regional Hospital Heliport,-37.678335,144.434386
AU-0632,,Kulnura Private Airstrip/Swinton Airstrip,-33.25457,151.156082
AU-0633,,Long Airfield (RAAF),-13.583757,131.423006
AU-0634,,MacDonald Airfield (RAAF),-13.751225,131.719358
AU-0635,,Gorrie Airfield (RAAF),-15.485858,133.179274
AU-0636,,Birdum Airstrip (RAAF),-15.644114,133.212984
AU-0637,,Corunna Downs Airport,-21.462116,119.853694
AU-0638,,Larrimah Airstrip,-15.552804,133.222961
AU-0639,,Dirk Hartog Island Airstrip,-26.007194,113.159072
AU-0640,,Gould Airfield (RAAF),-13.086919,131.037111
AU-0641,,Manbullo Airfield (RAAF),-14.599205,132.189732
AU-0642,,RAAF Station Sandgate,-27.29146,153.063776
AU-0643,,Petrie Airfield (A1),-27.283029,152.998095
AU-0644,,Petrie Airfield (A2),-27.290628,152.991797
AU-0645,,Petrie Airfield (A3),-27.322892,152.992601
AU-0646,,Windrush International Airport,-43.155794,147.009065
AU-0647,,Woodgate Helicopter Landing Site,-25.116596,152.570256
AU-0648,,Mount Moffatt Airstrip,-25.041314,147.937575
AU-0649,,Albro Station Airstrip,-22.709174,146.566501
AU-0650,,Bunurong Field,-38.621701,145.668969
AU-0651,,Batemans Bay District Hospital Helipad,-35.7141,150.182194
AU-0652,,Wyong/Charmhaven Rural Fire Service Heliport,-33.235076,151.492862
AU-0653,,Woodenbong Oval Helicopter Landing Site,-28.389907,152.606333
AU-0654,,Woodburn SES Helicopter Landing Site,-29.074,153.338333
AU-0655,,Mataranka School Oval HLS,-14.921554,133.063971
AU-0656,,Yarraman Helicopter Landing Site,-26.840037,151.976057
AU-0657,,Toowoomba Range Heliport,-27.556495,152.015026
AU-0658,,Shelamar Station Airport,-18.98598,121.7132
AU-0659,,Nita Downs Airport,-19.08223,121.66411
AU-0660,,Tadji Park Airstrip,-34.23073,150.65913
AU-0661,,Aberfoyle Airstrip,-34.12065,150.82966
AU-0662,,Tucker Creek Airstrip,-34.10193,150.87736
AU-0663,,Anderson Park Aerodrome,-33.84,151.21499
AU-0664,,Hoxton Park Airport,-33.909698486328,150.85200500488
AU-0665,,Berwick Airport,-38.0397768866,145.336031914
AU-0666,,Bindook NDB,-34.166698,150.100006
AU-0667,,Bromelton Airport,-27.968299865723,152.89999389648
AU-0668,,Calga NDB,-33.403301,151.212006
AU-0669,,Dadswells Bridge Airport,-36.925057,142.504821
AU-0670,,Cowes Airport,-38.508301,145.212997
AU-0671,,Meredith Airport,-37.8833007812,144.082992554
AU-0672,,Elderslie Airport,-15.7,145.1
AU-0673,,C H Francis Airstrip,-27.560406,152.34046
AU-0674,,Lancelin Airport,-31.0166666667,115.333333333
AU-0675,,"RAAF Williams, Laverton Base",-37.86360168457,144.74600219727
AU-0676,,Mount Mcquoid NDB,-33.110001,151.138
AU-0677,,Cooranbong Airport,-33.0601117475,151.461896896
AU-0678,,Pakenham Airport,-38.088421,145.480871
AU-0679,,Wallan Airport,-37.433300018311,144.9880065918
AU-0680,,Wedderburn Airport,-36.4305,143.48756
AU-0681,,Wickham Airport,-20.6757923879,117.125072479
AU-0682,,Williamsdale Airport,-35.559393,149.130177
AU-0683,,West Maitland Airport,-32.7566986084,151.529998779
AU-0684,,Yarrowee Airport,-37.740001678467,143.75300598145
AU-0685,,Winderadeen ALA,-34.9389,149.410004
AU-0686,,Butch Airport,-33.807251,115.10067
AU-0687,,Kencherang Airport,-13.846594,141.590417
AU-0688,,Lake Pedder Airport,-43.049999237061,146.33299255371
AU-0689,,Mount Cavenagh Airport,-25.963929,133.208542
AU-0690,,Newhaven Airport,-38.524667,145.327578
AU-0691,,Sale Airport,-38.116699,147.074997
AU-0692,,Wodgina Airport,-21.138731,118.692892
AU-0693,,Yandicoogina Airport,-22.759701,119.226997
AU-0694,,Latrobe Airport,-41.2351880307,146.396169662
AU-0695,,Kempsey Hospital Helicopter Landing Site,-31.067128,152.821257
AU-0696,,American River Airport,-35.7574,137.7759
AU-0697,,Corunna Downs (WW II),-21.43613,119.790754
AU-0698,,ABC TV Studios Helipad,-33.8197,151.1863
AU-0699,,Ashburton Downs Homestead Airstrip,-23.406506,117.084174
AU-0700,,Bellata Airstrip,-29.918567,149.781183
AU-0701,,FPSO Challis Venture Helideck,-12.133333,125.016667
AU-0702,,Bulloo Downs Station Airport,-24.013905,119.555805
AU-0703,,Navarra Airport,-24.854178,143.669538
AU-0704,,Batemans Bay Helipad,-35.71301,150.1872
AU-0705,,Copmanhurst Oval Helipad,-29.5892,152.77316
AU-0706,,Drake Oval Helicopter Landing Site,-28.9257,152.3762
AU-0707,,Bulahdelah Helicopter Landing Site,-32.4,152.2
AU-0708,,Manna Hill Airport,-32.427842,140.006164
AU-0709,,Port Arthur Heliport,-43.10447,147.85934
AU-0710,,Stony Head Military Area Airstrip,-41.03384,146.99581
AU-0711,,Tomahawk Airstrip,-40.88195,147.73075
AU-0712,,Lady Barron Grass Airstrip,-40.20237,148.23391
AU-0713,,Five Mile Jim Airstrip,-39.913857,147.953868
AU-0714,,Withers Hall Airstrip,-39.78193,147.93237
AU-0715,,Sheiling Airstrip,-39.76634,147.90124
AU-0716,,North East River Airstrip,-39.75216,147.92466
AU-0717,,Deal Island Airfield,-39.47036,147.318
AU-0718,,Madge's Island Airfield,-39.22456,146.98645
AU-0719,,South East Point Emergency Heliport,-39.12651,146.42367
AU-0720,,Telegraph Track Emergency Heliport,-39.09819,146.38207
AU-0721,,Yanakie Airstrip,-38.80677,146.19307
AU-0722,,Monomeith Park Airfield,-38.21357,145.56665
AU-0723,,Flying Circus Airfield,-37.47852,144.71962
AU-0724,,Legate Airfield,-37.48196,144.73372
AU-0725,,Marshall Airfield,-37.48231,144.73494
AU-0726,,Emu Creek Airfield,-37.47136,144.76829
AU-0727,,Valken Farm Airstrip,-37.39168,144.76043
AU-0728,,Rochford Airstrip,-37.3019,144.67078
AU-0729,,The Boreen Airstrip,-37.43535,144.824
AU-0730,,Blue Tongue Airfield,-37.43064,144.8096
AU-0731,,Arkells Airfield,-37.36936,144.94017
AU-0732,,Winton Motor Raceway Heliport,-36.52245,146.08882
AU-0733,,Everton (Tarrawingee) Airport,-36.41171,146.49034
AU-0734,,Bullawa Airstrip,-35.2511,147.24152
AU-0735,,Wagga Wagga Base Hospital Heliport,-35.11899,147.35719
AU-0736,,Deltroit Station Airstrip,-35.16922,147.80606
AU-0737,,Bondo Airstrip,-35.24817,148.46717
AU-0738,,Tralee Airport,-35.40011,149.16566
AU-0739,,Winters Helicopter Landing Paddock,-35.34682,149.50766
AU-0740,,Rutland Plains Homestead Airport,-15.83381,142.01949
AU-0741,,Mungana Mine Airport,-17.12575,144.39358
AU-0742,,Mont Albion Station Airstrip,-17.39085,145.17807
AU-0743,,Bullabulling Airfield,-30.97532,121.08068
AU-0744,,Anna Plains South Airstrip,-19.58073,121.32916
AU-0745,,Rodds Bay Airstrip,-24.09255,151.63112
AU-0746,,Former Nyapari Airstrip,-26.178525,130.2192
AU-0747,,Kalka Airstrip,-26.10849,129.15351
AU-0748,,Oakden Hills Airport,-31.66598,137.0361
AU-0749,,Mahanewo Road Airstrip,-31.66526,137.05512
AU-0750,,Collins Island Airfield,-22.23913,150.30179
AU-0751,,Beermullah Airstrip,-31.26789,115.83878
AU-0752,,Waddi Bush Camp Airstrip,-30.52886,115.50132
AU-0753,,Howatharra Airstrip,-28.53267,114.63441
AU-0754,,Lynton Airfield,-28.21283,114.30641
AU-0755,,Hamelin Airstrip,-26.42178,114.21108
AU-0756,,Carrarang Airstrip,-26.45249,113.51192
AU-0757,,Whale Bone Point Airfield,-26.20587,113.70204
AU-0758,,Ocean Park Airstrip,-25.98542,113.57387
AU-0759,,Lake MacLeod Airstrip,-24.40426,113.49222
AU-0760,,Ningaloo Station Airfield,-22.67695,113.69082
AU-0761,,Wilderness Island Airstrip,-22.06749,114.52624
AU-0762,,Rongold Station Airstrip,-33.88356,141.9894
AU-0763,,Knox Creek Airstrip,-14.05107,141.68185
AU-0764,,Lelma Airstrip,-33.6727,142.41891
AU-0765,,Yeppoon Aerodrome,-23.12221,150.71837
AU-0766,,Pootnoura Airfield,-28.466279,134.190487
AU-0767,,Mildura (Sunraysia Gliding Club) Airfield,-34.262146,142.057185
AU-0768,,Orange Creek Airstrip,-24.37092,133.43785
AU-0769,,Shannon's Creek Emergency Airstrip,-30.246177,142.103173
AU-0770,,Matheson Bore Airstrip,-28.26958,134.1489
AU-0771,,Wirraminna Airport,-31.19277,136.21988
AU-0772,,Mount Sturgeon Airstrip,-20.1341,144.28418
AU-0773,,Boonderoo Airstrip,-20.35307,144.34526
AU-0774,,Maiden Springs Airstrip,-19.90363,144.01572
AU-0775,,Blackbraes Station Airstrip,-19.54287,144.19103
AU-0776,,Maitland Downs Station Airstrip,-19.02085,144.46019
AU-0777,,Nocoleche Airfield,-29.84436,144.11974
AU-0778,,Tilterweira Airfield,-30.00809,144.11175
AU-0779,,Walcha Farm Airstrip,-31.002219,151.678906
AU-0780,,Wilson's Creek Farm Airstrip,-30.661522,151.42745
AU-0781,,Karalundi Airport,-26.128817,118.676205
AU-0782,,Stratford,-37.953674,147.092582
AU-0783,,JDandBoo,-37.85774,146.91748
AU-0784,,Wisemans Ferry Helicopter Landing Site,-33.3835,150.988667
AU-0785,,Woodstock Station,-19.358723,142.756948
AU-0786,,Eskbank Heliport,-33.476587,150.164732
AU-0787,,Alinya Station Airstrip,-22.392997,146.565421
AU-0788,,Neptune Island Airstrip,-35.337342,136.121335
AU-0789,,Neptune Island Lighthouse,-35.336947,136.117478
AU-0790,,Old Caboolture Airfield,-27.097184,152.956767
AU-0791,,Jondaryan Airfield,-27.220673,151.605234
AU-0792,,Irvingdale Airfield,-27.178493,151.510895
AU-0793,,Old Maroochydore Aerodrome,-26.659521,153.096972
AU-0794,,Mooloolaba Airstrip,-26.691696,153.106713
AU-0795,,Westmead CareFlight Base Heliport,-33.799743,150.989317
AU-0796,,Nackeroo Airfield,-15.578026,130.475993
AU-0797,,Denham Airport,-25.884053,113.564408
AU-0798,,Mundowdna Airstrip,-29.71279,138.227757
AU-0799,,[Duplicate] Western Sydney International Airport,-33.888056,150.714722
AU-0800,,RAAF Tuggerah,-33.309335,151.433271
AU-0801,,Hordern Vale Airstrip,-38.783163,143.48141
AU-0802,,Anglesea Airfield,-38.37228,144.210649
AU-0803,,Torquay Private Airstrip,-38.282987,144.352116
AU-0804,,Mount Duneed Airfield,-38.260113,144.320795
AU-0805,,Buckley Road South Airstrip,-38.222243,144.10146
AU-0806,,Clondrisse Airfield (private),-38.48918,144.93305
AU-0807,,McLeod Airstrip,-38.355822,145.445069
AU-AGW,AGW,Agnew Airport,-12.1456,142.149369
AU-AYD,AYD,Alroy Downs Airport,-19.2908,136.078995
AU-BYX,BYX,Baniyala Airport,-13.1981,136.227005
AU-COB,COB,Coolibah Airport,-15.548299789428711,130.96200561523438
AU-CRJ,CRJ,Coorabie Airport,-31.894399642944336,132.29600524902344
AU-CRY,CRY,Carlton Hill Airport,-15.501899719238281,128.53399658203125
AU-CSD,CSD,Cresswell Downs Airport,-17.947999954223633,135.91600036621094
AU-DYM,DYM,Diamantina Lakes Airport,-23.761699676513672,141.14500427246094
AU-HIS,HIS,Hayman Island Resort Seaplane Base,-20.059999465942383,148.88099670410156
AU-HLV,HLV,Helenvale Airport,-15.685799598693848,145.21499633789062
AU-KBD,KBD,Kimberley Downs Airport,-17.398577,124.355565
AU-KGR,KGR,Kulgera Airport,-25.8428,133.292007
AU-MYO,,Camballin Airport,-17.986539,124.162166
AU-PEP,PEP,Peppimenarti Airport,-14.1442,130.091003
AU-RDA,RDA,Rockhampton Downs Airport,-18.95330047607422,135.2010040283203
AU-SSK,SSK,Sturt Creek Airport,-19.166400909423828,128.1739959716797
AU-SWB,SWB,Shaw River Airport,-21.510299682617188,119.36199951171875
AU-TWP,TWP,Torwood Airport,-17.363300323486328,143.75
AU-ZVG,ZVG,Springvale Airport,-17.7869,127.669998
AW-0001,,Savaneta Field,12.452124,-69.953427
AW-0002,,Cascabel Airfield,12.454544,-69.887499
AW-0003,,De Vuijst Field,12.4385,-69.88641
AWR,AWR,Awar Airport (unusable),-4.122278,144.853292
AXF,AXF,Alxa Left Banner Bayanhot Airport,38.748317,105.58416
AXO,AXO,Pantar Kabir Airport,-8.244832,124.219108
AYAA,AMF,Ama Airport,-4.10111111111,141.67
AYAE,UAE,Mount Aue Airport,-6.229978,144.664181
AYAF,AFR,Afore Airstrip,-9.13867,148.390701
AYAG,AUP,Agaun Airport,-9.927715,149.389951
AYAI,ATP,Aitape Airport,-3.143611,142.346806
AYAK,AIH,Aiambak Airport,-7.342777777779999,141.2675
AYAM,AMU,Amanab Airport,-3.586,141.214333333
AYAN,ADC,Andakombe Airport,-7.13722222222,145.744722222
AYAO,AIE,Aiome Airport,-5.145699978,144.7307003
AYAQ,KPM,Kompiam Airport,-5.38166666667,143.924722222
AYAT,AUJ,Ambunti Airport,-4.21566666667,142.823166667
AYAU,,Arou Airstrip,-5.4951,142.5137
AYAW,AWB,Awaba Airport,-8.013414,142.752099
AYAX,AEK,Aseki Airport,-7.350805,146.193994
AYAY,AYU,Aiyura Airport,-6.33805555556,145.904166667
AYBA,VMU,Baimuru Airport,-7.496955,144.821756
AYBB,,Bak Airstrip,-5.2685,142.097
AYBC,BCP,Bambu Airport,-5.863611111110001,146.4925
AYBD,BNM,Bodinumu Airport,-9.107777777779999,147.666722222
AYBF,BMZ,Bamu Airport,-7.8485,143.2433
AYBG,BDZ,Baindoung Airport,-6.34722222222,146.942222222
AYBH,BSP,Bensbach Airport,-8.85805555556,141.259444444
AYBI,BWP,Bewani Airport,-3.0216666666700003,141.165277778
AYBK,BUA,Buka Airport,-5.422299,154.672698
AYBL,BAA,Bialla Airport,-5.3305602073700005,151.007995605
AYBM,OPU,Balimo Airport,-8.05000019073,142.932998657
AYBO,BMH,Bomai Airport,-6.37316666667,144.637
AYBP,BPD,Bapi Airstrip,-7.743611111110001,147.020555556
AYBQ,BPK,Biangabip Airport,-5.526389,141.744583
AYBR,BRP,Biaru Airport,-7.6693,146.7594
AYBS,,Begesin Airstrip,-5.388248,145.447394
AYBT,,Batri Airstrip,-6.551861,143.943905
AYBU,BUL,Bulolo Airport,-7.216286671410001,146.649541855
AYBW,,Blackwara Airport,-2.618211,141.091971
AYBX,,Wowobo Airstrip,-7.3405,144.5477
AYBY,,Wuyabo Airstrip,-6.838474,145.873207
AYBZ,XBN,Biniguni Airport,-9.6425,149.303889
AYCB,CVB,Chungribu Airport,-4.80662,144.714996
AYCG,CGC,Cape Gloucester Airport,-5.455231,148.422289
